customer_id,first_name,last_name,gender,dob,phone,email,address,city,state,pincode,occupation,annual_income,marital_status,customer_since,kyc_status,customer_status,risk_category
CUST007722,Samar,Bansal,Female,2000-05-21,7400104196,gayathridhaliwal@example.org,"H.No. 167, Nayak Street",Anantapuram,Andhra Pradesh,789264,Lawyer,2365131,Married,2016-09-25,Pending,Inactive,High
CUST007723,Zayan,Loyal,Female,1958-01-27,8501431849,jpradhan@example.net,"H.No. 062, Chada Marg",Bihar Sharif,Nagaland,133049,Accountant,2408431,Single,2021-08-13,Verified,Inactive,Low
CUST007724,Pushti,Vaidya,Female,1994-08-16,8326863937,godavarenya@example.org,"63, Wali Ganj",Indore,Odisha,337545,Business,1610026,Single,2017-06-01,Verified,Inactive,High
CUST007725,Baghyawati,Srinivas,Female,1967-02-04,1163768074,goelazad@example.com,"83/77, Ratta Chowk",Naihati,Chhattisgarh,857887,Business,584898,Divorced,2023-09-29,Verified,Inactive,High
CUST007726,Sachi,Borde,Male,1988-06-20,4212071516,rehaansolanki@example.com,"319
Chaudhry Road",Serampore,Telangana,165778,Government Employee,483042,Married,2020-09-09,Pending,Inactive,Low
CUST007727,Kamala,Chakrabarti,Female,1999-05-28,4713093460,qushitak@example.org,"67/876
Ramesh Circle",Alappuzha,Uttar Pradesh,613017,Student,873554,Single,2017-06-20,Verified,Inactive,Medium
CUST007728,Krishna,Prakash,Female,2004-12-02,9435621702,hemanginisarin@example.com,"10/54, Wali Nagar",Thiruvananthapuram,Uttarakhand,229894,Government Employee,1277372,Married,2021-02-07,Verified,Inactive,High
CUST007729,Ekiya,Kapur,Male,1969-12-15,8860650041,ekiya69@example.org,"83/10
Savant Road",Hosur,Tripura,333655,Teacher,1883911,Divorced,2025-03-19,Pending,Inactive,Medium
CUST007730,Unni,Ratta,Female,1998-11-18,2144824716,anmolbanerjee@example.net,"H.No. 15, Hari Circle",Tumkur,Manipur,169491,Student,2337279,Divorced,2017-03-17,Pending,Inactive,High
CUST007731,Varsha,Vohra,Female,1973-06-29,9199637331,nkadakia@example.org,"91/62, Shere Street",Hospet,Tamil Nadu,153550,Sales Executive,1778052,Single,2019-04-10,Pending,Active,Low
CUST007732,Farhan,Korpal,Male,1960-11-12,3256308308,modieta@example.org,"31
Choudhry Zila",Thane,Arunachal Pradesh,422397,Lawyer,592056,Married,2023-01-28,Pending,Active,Medium
CUST007733,Jason,Sami,Female,1973-10-16,3657921705,liam55@example.org,"85/847
Kota Street",Bardhaman,Chhattisgarh,258471,Accountant,1788955,Divorced,2026-07-12,Verified,Active,Medium
CUST007734,Rehaan,Ghose,Male,1963-02-13,0702103687,ijayachaudhari@example.org,"731
Shetty Nagar",Cuttack,Arunachal Pradesh,148844,Doctor,1109743,Divorced,2026-01-13,Pending,Inactive,High
CUST007735,Yashasvi,Ganesan,Female,2003-08-29,5540560703,qushi93@example.net,"17/589, Nath Marg",Kalyan-Dombivli,Madhya Pradesh,286235,Farmer,2198747,Single,2023-04-29,Pending,Inactive,Medium
CUST007736,Amara,Madan,Male,1983-01-08,1661552424,walifrado@example.org,"H.No. 246
Wason Nagar",Bhubaneswar,Nagaland,352709,Sales Executive,2353082,Married,2023-07-28,Pending,Active,Medium
CUST007737,Aayush,Venkatesh,Female,1988-01-26,2652728505,darshdube@example.org,"33, Kar Circle",Ranchi,Odisha,366906,Doctor,640299,Married,2020-06-01,Pending,Active,High
CUST007738,Nihal,Nazareth,Male,1964-09-07,7090682800,sandalvasudha@example.com,"14/000, Brar Ganj",Purnia,Karnataka,358793,Doctor,968388,Single,2025-08-11,Verified,Inactive,Medium
CUST007739,Chatura,Sant,Female,1993-08-24,3227524337,devika73@example.org,"03/60
Barad Zila",Madanapalle,Assam,164704,Student,433551,Single,2023-03-07,Pending,Active,Low
CUST007740,Unni,Grover,Female,1961-03-30,9317373185,vpingle@example.net,"96/887, Sampath Chowk",Gandhidham,Punjab,013205,Farmer,2008009,Married,2018-09-20,Verified,Active,Medium
CUST007741,Netra,Samra,Female,1961-08-28,4459587234,yshukla@example.net,"H.No. 10, Lanka Marg",Amaravati,Uttar Pradesh,090509,Teacher,996318,Divorced,2026-05-31,Pending,Inactive,Low
CUST007742,Utkarsh,Shankar,Male,2004-08-09,3861135394,upadhrititank@example.com,"56/05
Joshi Street",Chittoor,Kerala,471932,Sales Executive,1324128,Married,2019-07-06,Pending,Inactive,Low
CUST007743,Benjamin,Kurian,Female,1993-09-06,3812610359,inair@example.org,"H.No. 003
Rama Ganj",Kirari Suleman Nagar,Maharashtra,042353,Software Engineer,2347442,Married,2017-12-13,Verified,Active,Medium
CUST007744,Ishwar,Khanna,Female,1975-06-30,9106828078,harrison02@example.org,"60/16, Bora Street",Muzaffarpur,Tripura,105425,Sales Executive,293734,Single,2022-12-07,Verified,Active,High
CUST007745,Varsha,Purohit,Female,1959-07-24,1483868232,liam26@example.net,"H.No. 05, Chad Nagar",Ambala,Goa,255397,Lawyer,730455,Married,2016-08-21,Verified,Active,Medium
CUST007746,Bhavya,Sachdeva,Female,1967-02-24,2107518343,xtalwar@example.org,"44/05
Padmanabhan Marg",Shimoga,Punjab,957627,Doctor,451057,Married,2018-09-06,Pending,Inactive,Medium
CUST007747,Eiravati,Borah,Female,1989-03-08,5979289255,rkrishna@example.net,"12/070, Rana Zila",Noida,Tripura,795083,Sales Executive,1515830,Divorced,2022-01-09,Verified,Active,Low
CUST007748,Orinder,Varty,Male,1963-07-13,5386005541,bhavna39@example.net,"97/976
Sinha Zila",Unnao,Sikkim,093054,Accountant,1082439,Single,2025-12-17,Verified,Active,High
CUST007749,Isaac,Chacko,Female,1966-02-19,1453068907,gokhalejeevika@example.com,"H.No. 154, Naidu Zila",Nagaon,Andhra Pradesh,368383,Lawyer,313793,Divorced,2017-01-12,Verified,Active,Medium
CUST007750,Yochana,Prakash,Male,1947-10-13,8030810254,khannatripti@example.net,"H.No. 284
Choudhury Chowk",Mangalore,Tripura,361882,Teacher,338535,Single,2018-06-29,Verified,Active,Low
CUST007751,Bimala,Kapoor,Male,1986-03-02,1043066073,zpalan@example.net,"H.No. 48, Taneja",Raurkela Industrial Township,Uttarakhand,082404,Lawyer,1553201,Single,2026-05-03,Pending,Inactive,Low
CUST007752,Rohan,Modi,Male,1970-07-15,6969225033,jkalla@example.com,"76
Deshmukh Zila",Saharanpur,Nagaland,221733,Accountant,981274,Single,2019-05-01,Pending,Inactive,High
CUST007753,Isaiah,Mital,Female,2003-09-12,7492973935,isha57@example.net,"93/00, Batra Marg",Shivpuri,Sikkim,386400,Sales Executive,1395641,Divorced,2022-11-21,Pending,Active,Medium
CUST007754,Upadhriti,Kant,Male,2000-12-01,6670014818,radhika17@example.com,"74/95
Chauhan Nagar",Dibrugarh,Uttarakhand,669572,Lawyer,385065,Divorced,2017-10-18,Verified,Active,High
CUST007755,Kevin,Ramanathan,Male,2005-05-19,2192501185,dayamai42@example.org,"H.No. 22
Mohanty Path",Nangloi Jat,Haryana,493469,Government Employee,832416,Single,2019-01-29,Pending,Inactive,Medium
CUST007756,Ronith,Sachar,Male,2002-12-29,4550239284,chaman10@example.org,"158, Madan",Sangli-Miraj & Kupwad,Odisha,501888,Software Engineer,1421233,Married,2016-12-28,Pending,Inactive,Low
CUST007757,Harita,Mahajan,Male,1995-12-13,7734534647,mvarma@example.org,"943
Loke Road",Mehsana,Meghalaya,228351,Student,2004360,Married,2018-09-19,Pending,Active,Medium
CUST007758,Garima,Salvi,Male,1973-11-28,9386832387,murtyrajata@example.org,"H.No. 005
Pillay Path",Kurnool,Andhra Pradesh,559416,Business,313402,Divorced,2020-03-07,Verified,Inactive,High
CUST007759,Hemal,Bawa,Female,1998-07-03,0585710559,raagini23@example.org,"34/815, Jhaveri Ganj",Nashik,Jharkhand,207163,Lawyer,1293819,Divorced,2019-01-12,Pending,Inactive,Low
CUST007760,Advik,Natt,Male,1956-07-31,5220300878,hbhandari@example.com,"H.No. 05
Deshmukh",Surat,Uttar Pradesh,325340,Lawyer,1505065,Single,2021-01-09,Pending,Active,High
CUST007761,Anirudh,Vohra,Female,1949-07-20,7546186027,wsundaram@example.com,"H.No. 954, Dhar Circle",Bally,Mizoram,013497,Student,986261,Divorced,2023-07-13,Verified,Active,Medium
CUST007762,Daksh,Hora,Male,1982-10-28,9389346651,handachaaya@example.net,"H.No. 75, Sehgal",Jhansi,Rajasthan,478340,Accountant,2218479,Married,2020-05-21,Pending,Inactive,Medium
CUST007763,Chakradhar,Gupta,Female,1956-10-17,4124506942,shauryaravi@example.com,"04, Ramaswamy Path",Madurai,Gujarat,128572,Farmer,805617,Single,2018-09-14,Pending,Inactive,High
CUST007764,Ranveer,Sarma,Male,2007-10-21,5067930652,hardik12@example.com,"H.No. 238
Sawhney Marg",Durgapur,Haryana,415891,Teacher,2454574,Divorced,2022-07-19,Verified,Active,High
CUST007765,Ikshita,Doshi,Male,1953-01-25,2061174034,chanakyachaudhary@example.org,"675, Yadav Road",Madanapalle,Meghalaya,196899,Lawyer,427310,Divorced,2018-12-23,Verified,Inactive,Medium
CUST007766,Neelima,Nayak,Female,2005-01-26,2276074001,yuvraj21@example.com,"H.No. 876
Buch Zila",Allahabad,Tripura,185590,Business,2380306,Divorced,2021-08-26,Pending,Inactive,High
CUST007767,Nitesh,Grewal,Male,2002-09-04,6364265945,singhhamsini@example.net,"18/063
Dora Nagar",Ranchi,Nagaland,298910,Lawyer,499973,Divorced,2019-07-23,Verified,Inactive,Low
CUST007768,Pahal,Bhatnagar,Male,1985-02-21,9964801867,uppalthomas@example.net,"407, Kapoor Zila",Ongole,Himachal Pradesh,047532,Software Engineer,459254,Divorced,2026-02-15,Verified,Active,Low
CUST007769,Panini,Rege,Female,1950-11-20,4291112401,ckakar@example.org,"33/519
Goyal Street",Jhansi,Uttar Pradesh,362977,Doctor,2468707,Divorced,2023-08-06,Verified,Inactive,Medium
CUST007770,Mason,Minhas,Female,1985-12-01,1968200712,fiyaz41@example.org,"H.No. 102, Muni Zila",Gandhinagar,Uttar Pradesh,535206,Business,274045,Married,2019-09-25,Verified,Inactive,High
CUST007771,Tanvi,Bal,Female,1994-01-27,8217869527,janya43@example.com,"H.No. 446
Gandhi Marg",Raurkela Industrial Township,Tripura,512975,Lawyer,2289572,Single,2023-03-09,Pending,Inactive,Medium
CUST007772,Ansh,Iyengar,Female,1981-06-06,8786112600,brijesh98@example.org,"75/013, Patla Nagar",Kanpur,Mizoram,220768,Teacher,294465,Divorced,2017-03-18,Verified,Active,Low
CUST007773,Yashodhara,Banik,Male,1968-11-27,4944699928,meghana86@example.org,"H.No. 32, Pradhan Chowk",Ulhasnagar,Uttar Pradesh,219780,Doctor,604378,Single,2021-12-15,Pending,Active,Low
CUST007774,Prisha,Jha,Male,1981-07-08,5571144364,anita73@example.com,"98
Karpe Ganj",Akola,Uttar Pradesh,350166,Accountant,1132301,Divorced,2020-03-28,Pending,Inactive,Low
CUST007775,Yuvraj,Malhotra,Female,1998-06-17,1188593526,advaykamdar@example.org,"H.No. 667, Dass Zila",Belgaum,Haryana,792586,Software Engineer,1904201,Married,2022-08-27,Pending,Inactive,Low
CUST007776,Theodore,Mahal,Female,1952-10-19,7221897061,joshuavarghese@example.net,"27/015, Pandya Path",Shimoga,Sikkim,633231,Business,2257116,Single,2017-10-19,Pending,Inactive,Medium
CUST007777,Vamakshi,Suresh,Female,1956-09-13,2464193443,sviswanathan@example.net,"H.No. 31
Dubey Path",Solapur,Maharashtra,352711,Doctor,1204076,Single,2017-03-24,Pending,Inactive,Low
CUST007778,Darsh,Bal,Female,1991-09-09,3525006727,daveaarav@example.net,"H.No. 49, Gandhi Chowk",Karawal Nagar,Uttar Pradesh,438353,Lawyer,2085935,Divorced,2024-04-05,Verified,Inactive,Medium
CUST007779,Anay,Wadhwa,Male,1954-10-20,4674803073,basuansh@example.org,"74/89, Chadha Chowk",Allahabad,Nagaland,321514,Business,1151948,Single,2022-03-16,Verified,Inactive,High
CUST007780,Pahal,Chaudhry,Female,1958-05-31,7478374724,apatla@example.org,"732
Garg Zila",Guwahati,Chhattisgarh,220807,Accountant,418818,Divorced,2023-11-06,Pending,Inactive,High
CUST007781,Udyati,Mani,Female,1968-07-06,6426977910,rsekhon@example.com,"052
Solanki Street",Guwahati,Madhya Pradesh,256396,Government Employee,602871,Single,2025-05-15,Pending,Inactive,Low
CUST007782,Balveer,Wadhwa,Male,1956-02-26,1671062141,noriamrita@example.com,"46/525, Jani Street",Sikar,Tripura,190599,Sales Executive,2209060,Divorced,2019-11-15,Pending,Active,High
CUST007783,Pranit,Butala,Female,1999-05-21,4432436693,odash@example.org,"H.No. 889
Brahmbhatt Nagar",Korba,Kerala,537341,Farmer,547827,Married,2017-03-14,Verified,Inactive,Low
CUST007784,Mohammed,Tata,Female,1982-01-31,2025682553,bsetty@example.org,"785
Chatterjee Street",Amaravati,West Bengal,583184,Government Employee,1927206,Married,2018-03-18,Pending,Inactive,Medium
CUST007785,Aditya,Sharma,Female,1972-08-21,7171683850,girik57@example.com,"H.No. 46
Sandal Chowk",Indore,Tripura,384121,Doctor,2312533,Single,2018-07-09,Verified,Inactive,Low
CUST007786,Veer,Ranganathan,Male,1948-07-30,5577962285,shivani31@example.com,"72/303
Merchant Circle",Meerut,Mizoram,256038,Teacher,1048562,Married,2024-04-03,Pending,Active,Low
CUST007787,Anirudh,Dara,Female,1979-09-28,0320284103,dmorar@example.net,"26/21, Peri Street",Ajmer,Goa,732400,Business,2296477,Married,2026-02-16,Verified,Inactive,Medium
CUST007788,Chandani,Shan,Female,1965-05-07,1026008105,cvarty@example.net,"60
Doshi Zila",Mehsana,Manipur,313208,Student,290593,Single,2023-04-05,Pending,Active,Low
CUST007789,Utkarsh,Tara,Male,1946-01-07,4806258141,aarnav41@example.net,"05, Borah Nagar",Shahjahanpur,Arunachal Pradesh,406476,Sales Executive,1671677,Single,2019-06-01,Pending,Active,Low
CUST007790,Hemal,Sathe,Female,2001-12-16,7322281959,gavin23@example.com,"225, Lanka Ganj",Bardhaman,West Bengal,103650,Teacher,501030,Single,2021-06-04,Verified,Active,Medium
CUST007791,Akshay,Sem,Female,1952-11-16,5913866493,santbalhaar@example.net,"74/296, Chacko",Tumkur,Meghalaya,860012,Accountant,572477,Single,2021-08-26,Pending,Active,Low
CUST007792,Wishi,Balay,Male,1996-10-31,0355563815,wmemon@example.net,"38/46, Lala Road",Rohtak,Rajasthan,804830,Accountant,1404991,Divorced,2018-10-15,Verified,Inactive,Medium
CUST007793,Reyansh,Apte,Female,1992-10-08,4218221425,dsharaf@example.org,"H.No. 64
Minhas Ganj",Barasat,Meghalaya,172678,Lawyer,401537,Divorced,2025-04-23,Verified,Inactive,Low
CUST007794,Bhavna,Bava,Male,1999-05-14,9036599030,advaychokshi@example.com,"76, Kashyap Marg",Navi Mumbai,Goa,693943,Lawyer,2280011,Married,2019-01-30,Pending,Inactive,High
CUST007795,Henry,Kuruvilla,Male,1956-06-28,3192277067,jasmit37@example.net,"89
Prabhakar Circle",Bijapur,Nagaland,259634,Student,876777,Divorced,2019-05-26,Verified,Inactive,Medium
CUST007796,Gavin,Jhaveri,Female,1995-01-16,2189053361,nikitabhalla@example.org,"90/412, Tata Zila",Tirunelveli,Uttar Pradesh,384257,Teacher,2090025,Single,2026-07-24,Verified,Inactive,High
CUST007797,Ayaan,Dutt,Male,1996-11-07,4758265705,nitaragrover@example.com,"28/16
Rao Zila",Thane,Meghalaya,797474,Teacher,2233076,Divorced,2022-07-20,Pending,Active,High
CUST007798,Panini,Vala,Female,1988-08-28,2167466992,banjeetnagar@example.net,"64/807, Mody Road",Berhampore,Chhattisgarh,013774,Business,2127283,Married,2020-11-05,Verified,Inactive,High
CUST007799,Yashodhara,Bobal,Female,1984-08-15,3041434694,faraj26@example.org,"06/746
Rastogi Chowk",Hyderabad,Tamil Nadu,806894,Sales Executive,1877268,Divorced,2017-02-20,Verified,Inactive,Medium
CUST007800,Anvi,Chand,Female,1999-06-04,0779619677,jsarna@example.com,"96/536
Dhillon Street",Vadodara,Arunachal Pradesh,128540,Farmer,1711853,Married,2023-03-01,Pending,Active,High
CUST007801,Jai,Shetty,Male,1977-05-14,5381162372,ogola@example.org,"46/354, Balakrishnan Ganj",Meerut,Assam,114513,Lawyer,1672368,Married,2016-11-14,Pending,Inactive,Low
CUST007802,Aditya,Rajagopal,Male,1991-12-30,7439606601,ldey@example.com,"589
Radhakrishnan Chowk",Visakhapatnam,Andhra Pradesh,686580,Business,1324184,Divorced,2022-01-28,Verified,Active,High
CUST007803,Vinaya,Mane,Female,1976-09-18,3208727972,dayita88@example.com,"24
Natarajan",Sambalpur,Bihar,231293,Teacher,2101103,Married,2019-02-17,Verified,Active,Medium
CUST007804,Andrew,Arya,Male,1978-03-16,1793966844,ramanrishi@example.org,"08/435
Mitter Zila",Delhi,Uttar Pradesh,457141,Student,2226204,Divorced,2022-07-11,Verified,Active,Low
CUST007805,Nirja,Sengupta,Female,1977-07-18,7942169611,hemal05@example.net,"H.No. 508
Brar Nagar",Chapra,Himachal Pradesh,476835,Teacher,1046411,Divorced,2021-11-14,Verified,Active,Low
CUST007806,Baljiwan,Mall,Male,1974-11-13,6881149372,atisami@example.org,"H.No. 977
Cherian Chowk",Adoni,Tamil Nadu,570704,Teacher,864263,Divorced,2018-10-23,Pending,Inactive,Low
CUST007807,Yash,Gandhi,Female,1998-08-17,7915631833,acharyafaris@example.net,"03/474
Radhakrishnan Marg",Raebareli,Maharashtra,661336,Business,1622865,Married,2018-11-01,Verified,Active,Low
CUST007808,Zilmil,Dewan,Male,1998-11-10,9698965206,gabalibni@example.com,"24/30, Garde Circle",North Dumdum,Maharashtra,751289,Lawyer,2261037,Married,2025-11-08,Pending,Active,Low
CUST007809,Qasim,Kant,Female,1990-06-07,1196302552,isaacsibal@example.com,"04/22
Edwin Circle",Bettiah,Jharkhand,201098,Teacher,1563090,Married,2019-03-20,Verified,Active,Low
CUST007810,Ekansh,Acharya,Male,2005-04-27,4254741334,samabahadurjit@example.com,"84/934, Edwin",Sasaram,Kerala,933040,Accountant,2151390,Married,2018-10-09,Verified,Active,High
CUST007811,Jagrati,Kanda,Male,1954-10-15,0366867894,dinforum@example.net,"21/053
Bains Ganj",Anantapur,Odisha,882416,Student,1619727,Single,2026-01-25,Pending,Inactive,Medium
CUST007812,Gautami,Bir,Female,1971-07-01,1915742630,qabil74@example.com,"65, Tailor Chowk",Mau,Goa,182289,Government Employee,2401002,Married,2026-04-29,Verified,Active,Low
CUST007813,Yash,D’Alia,Female,1971-08-28,0142297177,bhatiaishani@example.com,"39
Tella Marg",Kanpur,Manipur,734983,Sales Executive,314229,Married,2025-06-14,Verified,Active,Medium
CUST007814,Tanay,Kuruvilla,Female,1995-04-08,4262372808,leena66@example.net,"H.No. 77, Saini Ganj",Tinsukia,Rajasthan,008105,Business,2202655,Married,2019-07-13,Pending,Active,Medium
CUST007815,Inaya,Kakar,Male,1986-04-24,6888577371,gopaldamyanti@example.net,"95/23
Karan Chowk",Nandyal,Manipur,622154,Accountant,1624800,Single,2017-12-05,Verified,Inactive,Low
CUST007816,Edhitha,Memon,Male,1968-04-13,8185539681,faqid65@example.org,"52/667, Comar Circle",Allahabad,Rajasthan,893634,Sales Executive,913884,Married,2022-08-13,Verified,Inactive,Medium
CUST007817,Girik,Bhatnagar,Female,2003-01-18,7625227969,cheemadarika@example.com,"27/19
Goel Path",Jaunpur,Jharkhand,140750,Farmer,2089430,Divorced,2017-05-13,Verified,Active,High
CUST007818,Ladli,Memon,Female,1973-02-23,4586532244,rushil10@example.org,"98
Parmar Path",Visakhapatnam,Tripura,657730,Government Employee,744218,Divorced,2016-12-21,Pending,Inactive,Medium
CUST007819,Triveni,Dhawan,Male,1960-09-07,3342637507,ichanda@example.org,"56/88, Sarma",Bhind,Jharkhand,044070,Farmer,215682,Married,2020-11-16,Pending,Inactive,Medium
CUST007820,Maya,Cheema,Female,1964-02-02,8891228207,riyabhargava@example.net,"H.No. 54, Mohan Path",Patna,Meghalaya,372632,Accountant,708334,Married,2018-04-22,Verified,Inactive,Low
CUST007821,Imaran,Dugar,Female,1946-04-15,4646163792,nagiisaac@example.net,"13, Kara Path",Cuttack,Bihar,139421,Farmer,663018,Divorced,2022-11-11,Pending,Active,High
CUST007822,Samesh,Gara,Female,1960-09-22,9467687639,balakrishnanmanthan@example.net,"H.No. 889
Goel Road",Durg,West Bengal,902668,Sales Executive,1412055,Divorced,2019-10-25,Pending,Inactive,High
CUST007823,Tanmayi,Bhatnagar,Female,1949-09-02,2335524415,kaulyatan@example.com,"123, Viswanathan Ganj",Orai,Meghalaya,771561,Doctor,1429044,Married,2018-09-26,Pending,Inactive,Low
CUST007824,Ethan,Vala,Male,1970-12-19,8596624406,robert45@example.net,"616, Mody Zila",Imphal,Karnataka,174398,Software Engineer,354184,Married,2025-02-15,Pending,Inactive,Low
CUST007825,Damyanti,Dhingra,Male,1955-04-24,1710876559,wishimemon@example.net,"991
Brahmbhatt Road",Bathinda,Goa,302366,Farmer,2415821,Divorced,2017-02-10,Pending,Active,Medium
CUST007826,Kiaan,Wason,Female,2005-06-03,3414720137,jacobshroff@example.org,"H.No. 400
Shan",Shimla,Sikkim,197552,Farmer,2246735,Single,2022-10-04,Pending,Active,High
CUST007827,Kashish,Khare,Male,1960-12-04,8732472744,vshukla@example.org,"824, Lall Road",Bulandshahr,Jharkhand,260791,Doctor,2150320,Married,2018-12-06,Pending,Inactive,High
CUST007828,Tara,Kalita,Female,1990-01-25,7249200542,neel24@example.org,"95, Shah",Vijayawada,Gujarat,674812,Business,507147,Single,2025-07-08,Pending,Active,High
CUST007829,Tara,Kant,Male,2004-04-01,8276201014,vedakakar@example.net,"458
Maharaj Nagar",Warangal,Karnataka,215717,Student,1682785,Married,2022-08-24,Verified,Active,Medium
CUST007830,Daksh,Chawla,Female,1965-04-05,2098107157,nimrat44@example.com,"60, Badami Street",Bihar Sharif,Maharashtra,541678,Software Engineer,512856,Married,2026-06-01,Pending,Active,Low
CUST007831,Waida,Bhatia,Female,1964-03-26,5591622511,nandinimutti@example.com,"00
Mutti Ganj",Kishanganj,Himachal Pradesh,839612,Farmer,461293,Divorced,2025-08-25,Verified,Inactive,High
CUST007832,Gauri,Desai,Female,1965-07-05,8966301403,csetty@example.org,"63/48, Sood Marg",Jalna,West Bengal,840180,Business,2437412,Married,2026-05-11,Pending,Inactive,Medium
CUST007833,Yashodhara,Bal,Male,1986-05-03,0049083170,alexandermagar@example.net,"54, Joshi Marg",Alappuzha,Andhra Pradesh,107691,Doctor,2357648,Married,2021-12-15,Verified,Active,Low
CUST007834,Ijaya,Sachdeva,Male,1968-05-28,8997927087,balapanini@example.net,"21/44
Shroff",Hosur,Nagaland,165073,Accountant,756322,Divorced,2018-10-22,Verified,Inactive,Low
CUST007835,Gaurang,Ramesh,Female,1972-01-05,0777383310,nachiket59@example.net,"84/03, Oza Zila",Tezpur,Tamil Nadu,037143,Government Employee,1669548,Single,2020-12-13,Verified,Active,Low
CUST007836,Alka,Mohanty,Male,1974-09-24,2861017660,nairjack@example.org,"38
Tak Zila",Khandwa,Madhya Pradesh,560725,Software Engineer,1971873,Divorced,2024-06-05,Verified,Active,High
CUST007837,Lopa,Seshadri,Female,1992-01-17,3458144144,balveer80@example.com,"72/047, Borra Marg",Bhiwani,Andhra Pradesh,631826,Sales Executive,865254,Divorced,2020-08-19,Pending,Inactive,High
CUST007838,Finn,Krish,Female,1967-05-06,0172385969,nitara45@example.org,"76/793
Banik Circle",Siwan,Odisha,148929,Sales Executive,1226685,Divorced,2017-10-20,Verified,Active,Low
CUST007839,Garima,Bhatt,Male,1964-07-27,5602924575,tristangopal@example.net,"33, Sengupta Circle",Srinagar,Uttarakhand,339544,Lawyer,785027,Single,2020-12-31,Verified,Inactive,Medium
CUST007840,Turvi,Iyer,Male,2007-12-02,0797637590,dbaral@example.com,"H.No. 36, Parekh Zila",Serampore,Andhra Pradesh,448191,Teacher,407182,Single,2023-03-05,Pending,Inactive,High
CUST007841,Indira,Ray,Male,1982-11-23,3670916405,pratyushdass@example.com,"H.No. 027
Barad Ganj",Anand,Assam,352734,Sales Executive,2378017,Married,2025-01-14,Verified,Active,Low
CUST007842,Aayush,Pandit,Male,1966-11-28,1594052192,obarad@example.net,"H.No. 364, Krish Marg",Thrissur,Bihar,090836,Farmer,507392,Married,2019-03-13,Pending,Active,High
CUST007843,Nitara,Doshi,Female,1966-10-12,5202911897,vkarpe@example.com,"81/49, Rajagopal Circle",Jorhat,Bihar,984716,Lawyer,2132235,Married,2025-09-27,Pending,Active,Medium
CUST007844,Jack,Barad,Male,1974-09-27,4738283725,lbumb@example.net,"66/38, Mutti Marg",Hyderabad,Jharkhand,485498,Student,1932776,Married,2019-06-28,Pending,Inactive,Medium
CUST007845,Xiti,Oommen,Male,1984-09-03,5477812117,darpanganguly@example.org,"79/87, Yadav Marg",Gudivada,Haryana,657048,Lawyer,2466104,Divorced,2022-11-06,Pending,Active,Medium
CUST007846,Harini,Badal,Male,1959-02-15,4105590333,zissac@example.com,"H.No. 590
Swaminathan Street",Udaipur,Telangana,772124,Lawyer,1372153,Single,2017-01-16,Verified,Active,Medium
CUST007847,Abha,Rajan,Male,2004-02-22,1649417364,eprasad@example.com,"15/18, Gara Path",Srinagar,Uttarakhand,605057,Lawyer,1955923,Married,2023-01-19,Pending,Active,High
CUST007848,Aarna,Chander,Male,2000-07-15,6909229526,damyanti19@example.org,"69/050
Badami Zila",Jaunpur,Bihar,009874,Government Employee,480223,Single,2022-12-29,Pending,Inactive,Medium
CUST007849,Harini,Sridhar,Male,1991-04-01,5189560910,aarnav13@example.com,"H.No. 031, Parikh Circle",Dhanbad,Andhra Pradesh,312250,Accountant,1503590,Single,2020-05-17,Verified,Inactive,High
CUST007850,Jalsa,Bala,Female,2008-02-19,3532452734,yashvisethi@example.com,"H.No. 928
Nair Chowk",Shivpuri,Goa,139296,Student,1561927,Married,2017-09-22,Verified,Active,Medium
CUST007851,Indali,Minhas,Female,1968-01-08,9941867616,vedhika83@example.net,"64, Radhakrishnan Chowk",Tinsukia,Punjab,268897,Teacher,488205,Single,2023-04-15,Verified,Active,Medium
CUST007852,Jack,Gandhi,Male,1982-07-26,4904460028,anthonydhaliwal@example.net,"40/904, Trivedi Marg",Tadepalligudem,Mizoram,220567,Farmer,2450360,Single,2020-10-28,Verified,Active,Low
CUST007853,Januja,Uppal,Male,1967-06-07,9454921421,harini52@example.com,"H.No. 08
Gokhale Nagar",Thane,Sikkim,904778,Business,882064,Married,2019-06-08,Pending,Active,Low
CUST007854,Janya,Raju,Male,1956-04-12,0228287386,anaik@example.com,"722
Palla Marg",Dindigul,Chhattisgarh,950585,Sales Executive,1638442,Divorced,2019-02-13,Verified,Active,High
CUST007855,Krisha,Mane,Male,1963-10-13,8699100766,sramakrishnan@example.net,"67/854
Walla Street",Ballia,Uttarakhand,317814,Government Employee,650331,Married,2024-02-16,Pending,Active,Low
CUST007856,Devansh,Kalla,Female,1946-04-15,3414817609,mallickpranit@example.net,"43/82, Sekhon Nagar",Junagadh,Sikkim,919499,Sales Executive,1154267,Divorced,2018-11-13,Verified,Inactive,High
CUST007857,Baghyawati,Rai,Female,1946-04-19,2589200530,wdash@example.org,"46
Kothari Nagar",Kirari Suleman Nagar,Uttarakhand,172084,Accountant,2064421,Single,2022-08-05,Verified,Active,High
CUST007858,Hemani,Prashad,Female,1971-10-06,4749842032,otrivedi@example.com,"H.No. 228
Jhaveri Circle",Dharmavaram,Andhra Pradesh,844435,Sales Executive,340254,Single,2021-01-01,Verified,Inactive,Low
