card_id,customer_id,account_id,card_number,card_type,card_network,issue_date,expiry_date,cvv,daily_limit,status
CARD011529,CUST008418,ACC31450383,38242899396877,Credit,RuPay,2021-09-25,2029-03-11,726,200000,Active
CARD011530,CUST011580,ACC44833346,4720752964676285592,Credit,MasterCard,2025-12-26,2029-11-16,283,50000,Blocked
CARD011531,CUST007416,ACC22973648,180086160233624,Credit,RuPay,2024-01-21,2030-03-12,300,25000,Blocked
CARD011532,CUST012042,ACC75682929,30471631548168,Debit,RuPay,2024-02-24,2028-11-06,146,25000,Expired
CARD011533,CUST014657,ACC30900090,377178007441107,Credit,RuPay,2022-07-13,2026-07-26,257,25000,Blocked
CARD011534,CUST011273,ACC76736618,4038554875551660138,Credit,MasterCard,2026-06-13,2029-04-12,531,25000,Blocked
CARD011535,CUST011706,ACC29472190,213112709467746,Credit,MasterCard,2026-01-08,2029-10-01,806,100000,Expired
CARD011536,CUST005874,ACC35066996,4858436424841404158,Debit,Visa,2023-06-12,2024-03-24,592,25000,Blocked
CARD011537,CUST019108,ACC94281326,4837521626249854,Credit,MasterCard,2025-01-06,2027-08-30,811,100000,Active
CARD011538,CUST014248,ACC43622433,2705829873220657,Debit,RuPay,2025-10-09,2029-09-12,508,50000,Expired
CARD011539,CUST004744,ACC52023904,180065645635629,Credit,Visa,2025-05-22,2030-11-30,242,50000,Blocked
CARD011540,CUST014700,ACC73678101,3513904457228341,Debit,Visa,2022-08-21,2025-05-03,341,200000,Active
CARD011541,CUST000821,ACC81672303,3532128642411912,Debit,RuPay,2023-07-19,2023-12-01,207,50000,Expired
CARD011542,CUST017753,ACC54053396,3562234329346539,Debit,MasterCard,2022-08-02,2027-10-07,201,50000,Blocked
CARD011543,CUST002440,ACC41359769,30421397471634,Credit,RuPay,2024-06-12,2026-07-24,435,200000,Active
CARD011544,CUST010605,ACC85833697,3527931724749852,Debit,RuPay,2021-10-11,2022-03-18,478,100000,Active
CARD011545,CUST011683,ACC63467684,376153672486001,Debit,RuPay,2025-02-25,2025-05-25,744,100000,Active
CARD011546,CUST006511,ACC96424027,30513318311681,Credit,Visa,2025-07-06,2028-04-30,808,50000,Blocked
CARD011547,CUST002258,ACC62126466,5586651893243114,Credit,MasterCard,2022-09-27,2023-01-31,375,200000,Active
CARD011548,CUST016599,ACC83533371,38265275791437,Debit,Visa,2022-08-12,2027-06-05,648,100000,Expired
CARD011549,CUST007141,ACC39796612,4178761031018604,Credit,RuPay,2023-10-16,2028-04-28,866,100000,Active
CARD011550,CUST008096,ACC85058166,349052963250601,Credit,Visa,2025-03-30,2029-01-09,103,100000,Blocked
CARD011551,CUST014097,ACC51783158,4738357103633682952,Credit,RuPay,2022-03-22,2023-10-30,136,200000,Blocked
CARD011552,CUST007287,ACC40461981,3570340162717908,Debit,Visa,2025-07-13,2026-08-25,657,100000,Blocked
CARD011553,CUST000628,ACC64430576,2229695778690170,Debit,MasterCard,2023-10-30,2028-05-14,694,50000,Expired
CARD011554,CUST011964,ACC99006227,180022834957157,Debit,MasterCard,2021-11-24,2024-01-01,296,100000,Blocked
CARD011555,CUST007821,ACC54740806,30249195580359,Credit,RuPay,2022-07-30,2024-09-12,459,25000,Active
CARD011556,CUST016926,ACC67292498,4481164537194700,Credit,MasterCard,2021-09-04,2027-06-19,241,200000,Blocked
CARD011557,CUST007459,ACC23972563,585436594949,Credit,MasterCard,2023-10-01,2028-04-04,584,25000,Active
CARD011558,CUST004014,ACC28613686,4280787661495858,Debit,Visa,2024-02-02,2026-08-03,400,100000,Active
CARD011559,CUST015533,ACC78799340,213116399768917,Debit,Visa,2024-02-20,2028-11-05,761,100000,Expired
CARD011560,CUST000905,ACC77682424,2227095162871324,Debit,MasterCard,2021-09-21,2022-10-21,927,50000,Active
CARD011561,CUST000665,ACC35057245,4215061349984282712,Credit,RuPay,2026-06-21,2028-09-27,113,25000,Blocked
CARD011562,CUST003370,ACC98468823,630464207152,Debit,RuPay,2025-09-17,2031-01-28,313,25000,Expired
CARD011563,CUST005703,ACC40053214,4642782918896951,Credit,Visa,2022-12-18,2028-05-09,927,25000,Expired
CARD011564,CUST014797,ACC40892588,4933648725699342,Debit,Visa,2024-06-26,2025-09-26,213,25000,Expired
CARD011565,CUST017631,ACC55491794,502050433056,Credit,MasterCard,2022-11-03,2023-11-29,857,50000,Blocked
CARD011566,CUST006346,ACC32701234,4792559051249976,Credit,MasterCard,2025-04-17,2025-09-06,989,50000,Active
CARD011567,CUST002548,ACC28718950,213116911132550,Debit,RuPay,2024-09-28,2024-12-30,505,50000,Blocked
CARD011568,CUST012544,ACC84643257,4248391912319347,Debit,MasterCard,2023-09-14,2023-10-08,604,100000,Expired
CARD011569,CUST003192,ACC36042437,3542674754287226,Credit,RuPay,2024-02-10,2028-07-23,814,100000,Expired
CARD011570,CUST019060,ACC80569789,4458038407116,Credit,Visa,2025-05-15,2027-07-24,336,25000,Blocked
CARD011571,CUST019543,ACC25923408,6575769661684714,Debit,Visa,2026-06-05,2028-07-17,423,100000,Blocked
CARD011572,CUST005928,ACC81621512,180043414047375,Debit,MasterCard,2021-09-10,2023-08-12,747,200000,Blocked
CARD011573,CUST006548,ACC72067874,4252911137606031582,Credit,RuPay,2025-03-01,2031-05-15,785,25000,Expired
CARD011574,CUST006428,ACC60582833,4815139775859,Credit,RuPay,2025-07-04,2029-09-16,618,50000,Active
CARD011575,CUST009885,ACC15021850,6571913281852111,Credit,Visa,2026-01-28,2027-01-22,121,50000,Blocked
CARD011576,CUST012444,ACC42086637,346702218213175,Credit,RuPay,2025-03-24,2026-07-21,319,50000,Expired
CARD011577,CUST009066,ACC31133529,3517695665099997,Debit,Visa,2022-12-02,2025-03-24,395,200000,Expired
CARD011578,CUST017483,ACC35292322,3509933547859498,Credit,RuPay,2025-09-23,2026-09-24,221,200000,Active
CARD011579,CUST010823,ACC39223864,3500221980336755,Credit,Visa,2022-05-15,2026-03-18,409,25000,Expired
CARD011580,CUST012460,ACC44993873,30107464487104,Credit,Visa,2022-02-28,2026-12-29,403,100000,Blocked
CARD011581,CUST005598,ACC32772841,30545115095539,Credit,Visa,2025-02-07,2028-05-31,876,100000,Expired
CARD011582,CUST008387,ACC56678647,676389300804,Debit,RuPay,2021-10-11,2028-05-02,340,25000,Blocked
CARD011583,CUST006738,ACC15755687,180080187839679,Credit,Visa,2024-01-20,2026-08-25,618,50000,Expired
CARD011584,CUST011750,ACC16985936,3586932766901276,Credit,RuPay,2025-04-13,2028-02-06,754,100000,Active
CARD011585,CUST001619,ACC61690201,060472277809,Debit,MasterCard,2025-05-22,2028-01-15,999,100000,Blocked
CARD011586,CUST018556,ACC95810859,630468622158,Credit,MasterCard,2022-01-13,2026-08-04,379,100000,Active
CARD011587,CUST012005,ACC53103440,213188757276536,Credit,Visa,2026-01-24,2030-10-26,121,200000,Active
CARD011588,CUST008194,ACC99402235,2476499441271454,Credit,RuPay,2025-11-15,2029-12-30,145,100000,Blocked
CARD011589,CUST006959,ACC18206041,4084401495620883,Credit,Visa,2024-03-18,2031-06-15,284,50000,Expired
CARD011590,CUST011952,ACC43344675,4847528902059,Debit,Visa,2024-02-18,2024-11-06,835,200000,Active
CARD011591,CUST013171,ACC32344554,4772040639010895,Debit,RuPay,2024-05-15,2031-03-26,440,25000,Expired
CARD011592,CUST018717,ACC21010498,4806386949065241430,Credit,MasterCard,2024-07-12,2026-03-22,833,100000,Expired
CARD011593,CUST005174,ACC49235927,4280329253961,Debit,Visa,2024-09-24,2031-07-09,206,200000,Expired
CARD011594,CUST003139,ACC15314273,3576214983858726,Credit,MasterCard,2026-07-19,2028-07-01,661,200000,Blocked
CARD011595,CUST006678,ACC11300843,373612992563552,Credit,MasterCard,2022-05-06,2026-05-02,111,100000,Active
CARD011596,CUST007191,ACC52338869,30199924075751,Credit,RuPay,2024-08-13,2024-08-30,663,25000,Blocked
CARD011597,CUST019932,ACC61187161,4687460857998,Debit,Visa,2021-11-02,2028-10-20,238,100000,Active
CARD011598,CUST008904,ACC47684107,5498569305665558,Credit,MasterCard,2023-02-03,2027-08-09,774,100000,Active
CARD011599,CUST018435,ACC34981977,4437548963876898188,Debit,Visa,2024-08-07,2025-02-14,458,100000,Expired
CARD011600,CUST000033,ACC52599819,4486461837901678544,Credit,RuPay,2025-09-23,2025-12-14,647,50000,Active
CARD011601,CUST011780,ACC83720517,30325217023931,Credit,RuPay,2022-08-01,2026-05-21,120,25000,Active
CARD011602,CUST017849,ACC48589330,561788400357,Debit,Visa,2022-09-17,2026-10-01,334,50000,Active
CARD011603,CUST014682,ACC98039553,3530873117827363,Debit,MasterCard,2022-01-22,2026-06-18,506,100000,Blocked
CARD011604,CUST017674,ACC94904544,503849776102,Credit,Visa,2026-03-26,2029-01-05,916,50000,Expired
CARD011605,CUST010769,ACC58932834,3546499225290732,Debit,MasterCard,2022-04-16,2029-06-20,653,50000,Active
CARD011606,CUST015198,ACC93976256,4721210291468892409,Credit,RuPay,2023-11-11,2026-03-19,458,25000,Blocked
CARD011607,CUST012756,ACC83631475,3588310827490118,Debit,MasterCard,2025-01-30,2029-03-04,735,100000,Blocked
CARD011608,CUST012755,ACC95836092,564940331288,Credit,RuPay,2022-05-17,2022-06-02,585,200000,Blocked
CARD011609,CUST006379,ACC60868739,4517411816937431923,Debit,RuPay,2025-09-03,2030-08-22,960,200000,Expired
CARD011610,CUST005607,ACC56414205,213119874761357,Credit,RuPay,2022-07-13,2031-04-06,955,200000,Active
CARD011611,CUST012012,ACC46310885,213193758393686,Credit,RuPay,2022-01-25,2028-05-09,580,25000,Active
CARD011612,CUST007926,ACC43517694,6011075769058773,Credit,MasterCard,2024-06-09,2024-08-30,875,200000,Expired
CARD011613,CUST017662,ACC99135273,4669094965864382949,Debit,MasterCard,2026-01-12,2031-05-08,895,25000,Blocked
CARD011614,CUST019339,ACC56678647,348191309451597,Credit,Visa,2026-03-29,2030-09-09,560,200000,Active
CARD011615,CUST002904,ACC24274231,213102092190302,Debit,MasterCard,2022-03-26,2029-07-29,136,100000,Blocked
CARD011616,CUST007157,ACC71526211,4548389360610370,Debit,Visa,2023-05-19,2029-03-14,166,200000,Blocked
CARD011617,CUST008346,ACC61756847,342766585656971,Credit,MasterCard,2025-11-03,2028-09-13,372,200000,Active
CARD011618,CUST009416,ACC66039636,3501666143645444,Debit,RuPay,2022-09-16,2025-07-23,175,25000,Expired
CARD011619,CUST018177,ACC26563408,4890346490915,Debit,RuPay,2026-04-04,2027-10-09,274,25000,Active
CARD011620,CUST014080,ACC29241357,36127793720391,Debit,RuPay,2024-06-27,2027-01-31,145,200000,Blocked
CARD011621,CUST017207,ACC88048127,4212949518712338922,Debit,MasterCard,2022-01-26,2025-12-01,174,200000,Expired
CARD011622,CUST008052,ACC30677631,345659702501120,Credit,Visa,2022-01-28,2027-02-05,407,100000,Active
CARD011623,CUST006490,ACC87238211,4350023941319980,Debit,Visa,2022-11-26,2024-02-07,184,25000,Active
CARD011624,CUST006220,ACC29874119,574650773009,Credit,Visa,2026-08-03,2028-11-09,562,25000,Active
CARD011625,CUST019890,ACC93782260,4761200242396358193,Debit,Visa,2024-01-07,2028-06-28,365,100000,Expired
CARD011626,CUST016908,ACC64119332,4193577746499415875,Debit,MasterCard,2023-03-27,2029-09-09,980,50000,Expired
CARD011627,CUST011146,ACC36065147,38510037604125,Debit,Visa,2025-03-24,2030-04-08,549,25000,Blocked
CARD011628,CUST016384,ACC25636129,4147350107500907,Credit,RuPay,2022-07-30,2029-07-11,721,50000,Blocked
CARD011629,CUST006559,ACC35766704,6011741940438073,Debit,MasterCard,2025-12-29,2030-10-12,483,50000,Expired
CARD011630,CUST005116,ACC37931602,4666394234405565,Debit,MasterCard,2024-01-05,2026-10-04,793,200000,Blocked
CARD011631,CUST016787,ACC57763398,2720266893271256,Debit,MasterCard,2024-09-16,2026-05-16,568,200000,Blocked
CARD011632,CUST016564,ACC94512970,3538119416300765,Credit,Visa,2025-09-26,2027-08-08,883,200000,Active
CARD011633,CUST009043,ACC23824005,3556506413450451,Credit,RuPay,2024-08-27,2029-08-06,142,200000,Active
CARD011634,CUST014461,ACC99797879,6527596845764024,Credit,Visa,2026-05-30,2030-12-03,958,50000,Expired
CARD011635,CUST003976,ACC68205026,4372470164826106,Credit,Visa,2026-06-30,2029-11-21,945,100000,Expired
CARD011636,CUST012776,ACC94803501,347931560738278,Credit,Visa,2023-02-28,2024-11-09,164,100000,Active
CARD011637,CUST017491,ACC99491529,3511125023417836,Credit,MasterCard,2026-01-09,2030-04-06,373,200000,Expired
CARD011638,CUST010594,ACC35544064,6530934404764785,Debit,RuPay,2025-09-17,2025-12-30,300,50000,Expired
CARD011639,CUST006885,ACC96605436,4690241787588430,Debit,RuPay,2024-07-03,2031-02-03,980,50000,Blocked
CARD011640,CUST005963,ACC81068166,30103347675080,Credit,MasterCard,2023-01-18,2027-04-22,657,50000,Expired
CARD011641,CUST006605,ACC38990791,30211811845582,Credit,Visa,2022-04-17,2028-09-03,844,50000,Active
CARD011642,CUST008298,ACC35597863,4541934938740580262,Credit,MasterCard,2023-09-11,2027-05-16,479,200000,Expired
CARD011643,CUST013169,ACC91992197,4795127320875836,Debit,RuPay,2024-07-10,2029-06-05,700,200000,Blocked
CARD011644,CUST003931,ACC54780095,2720070126997046,Debit,MasterCard,2024-04-03,2028-01-16,326,200000,Blocked
CARD011645,CUST014215,ACC81137250,30018030590463,Debit,MasterCard,2024-03-31,2029-01-12,758,25000,Blocked
CARD011646,CUST007694,ACC33020129,6589893033079405,Credit,MasterCard,2023-01-19,2025-10-20,670,200000,Active
CARD011647,CUST007328,ACC20059888,4224532969799,Debit,Visa,2024-11-05,2026-06-23,481,100000,Expired
CARD011648,CUST001137,ACC41177951,213157228300910,Credit,RuPay,2026-07-07,2030-12-29,276,50000,Active
CARD011649,CUST010878,ACC47853709,4599065132574593,Credit,MasterCard,2023-10-04,2027-10-14,603,200000,Expired
CARD011650,CUST003845,ACC69118897,2225623618074888,Credit,MasterCard,2025-07-06,2029-04-08,327,100000,Expired
CARD011651,CUST016491,ACC56667838,4833358265473709,Credit,MasterCard,2023-08-07,2030-09-15,688,100000,Blocked
CARD011652,CUST005478,ACC78818787,4926952734574,Debit,Visa,2025-12-12,2029-02-01,299,100000,Blocked
CARD011653,CUST009837,ACC42396141,3512321491007501,Debit,MasterCard,2022-01-24,2031-01-21,775,100000,Expired
CARD011654,CUST013234,ACC97835987,342349135493011,Debit,RuPay,2026-04-07,2027-12-18,974,100000,Expired
CARD011655,CUST009010,ACC18794944,4376140479049,Credit,MasterCard,2025-10-04,2027-01-18,128,25000,Active
CARD011656,CUST001331,ACC61019220,4574309208509854,Debit,RuPay,2023-06-28,2023-12-22,493,200000,Blocked
CARD011657,CUST017461,ACC27975952,3540867268731778,Debit,Visa,2025-03-25,2029-07-22,658,50000,Blocked
CARD011658,CUST014844,ACC71159848,2365133857441418,Debit,MasterCard,2025-12-18,2029-06-24,915,200000,Expired
CARD011659,CUST013361,ACC59155634,30404205856808,Credit,Visa,2024-04-17,2028-01-10,353,50000,Expired
CARD011660,CUST001633,ACC79575678,4201727080804469264,Credit,MasterCard,2024-08-03,2025-02-04,768,50000,Active
CARD011661,CUST019245,ACC37070387,4803353968401939,Debit,MasterCard,2021-08-31,2028-12-01,106,100000,Expired
CARD011662,CUST015744,ACC62013138,2246744062836286,Debit,Visa,2023-06-28,2029-11-20,533,50000,Blocked
CARD011663,CUST002270,ACC93613857,6503807212366691,Credit,Visa,2022-05-14,2029-08-30,917,100000,Blocked
CARD011664,CUST012613,ACC76692648,3564215736927175,Debit,RuPay,2025-11-08,2028-08-30,840,50000,Active
CARD011665,CUST013114,ACC34930319,4923737275544,Credit,RuPay,2025-08-26,2029-08-09,516,100000,Blocked
CARD011666,CUST010442,ACC57718595,2296536355042260,Debit,Visa,2023-12-04,2023-12-12,680,50000,Expired
CARD011667,CUST016911,ACC24803568,4415319746796209369,Debit,MasterCard,2024-06-21,2029-06-03,517,100000,Expired
CARD011668,CUST007596,ACC25437985,676185169304,Debit,RuPay,2021-11-27,2023-01-12,751,100000,Expired
CARD011669,CUST002647,ACC58533227,3535744338643480,Credit,RuPay,2024-11-24,2031-04-18,597,50000,Expired
CARD011670,CUST011181,ACC34780862,4336049741949,Debit,MasterCard,2024-11-06,2025-03-03,449,200000,Blocked
CARD011671,CUST001364,ACC95810963,3513168371968339,Debit,RuPay,2023-07-07,2030-01-22,311,25000,Expired
CARD011672,CUST001579,ACC14804040,4225543412767923,Debit,Visa,2025-10-12,2028-12-09,175,100000,Blocked
CARD011673,CUST008860,ACC61349508,4760412860709241859,Credit,Visa,2025-12-03,2029-05-05,129,200000,Active
CARD011674,CUST019251,ACC16912875,502029158644,Debit,RuPay,2022-02-03,2023-07-24,293,25000,Expired
CARD011675,CUST006747,ACC82607622,36585918550268,Credit,Visa,2024-04-15,2027-01-01,511,200000,Active
CARD011676,CUST003730,ACC15309176,4284542011733714,Credit,MasterCard,2024-05-18,2024-06-26,921,200000,Active
CARD011677,CUST001316,ACC78469618,4612520722701103937,Debit,Visa,2022-07-31,2023-03-11,855,25000,Expired
CARD011678,CUST005773,ACC84430827,4162096296292,Debit,MasterCard,2025-01-21,2025-10-18,630,25000,Expired
CARD011679,CUST003365,ACC11294627,30333944275295,Debit,MasterCard,2022-05-12,2028-07-06,633,25000,Active
CARD011680,CUST019042,ACC71560091,3517092802251154,Credit,RuPay,2024-11-24,2027-11-03,161,25000,Expired
CARD011681,CUST011469,ACC17433507,6522002696157090,Credit,RuPay,2025-04-02,2027-10-18,457,50000,Blocked
CARD011682,CUST007229,ACC91549105,3552468209411904,Debit,Visa,2021-11-29,2024-09-24,512,100000,Expired
CARD011683,CUST004456,ACC41133683,4494438995487508,Debit,MasterCard,2023-11-07,2026-04-22,139,100000,Blocked
CARD011684,CUST006687,ACC38062002,30132340555346,Debit,RuPay,2022-12-31,2027-12-05,171,50000,Active
CARD011685,CUST005865,ACC40515465,3543206860782805,Debit,RuPay,2025-01-02,2029-10-19,500,200000,Expired
CARD011686,CUST007833,ACC46865096,639053157249,Credit,RuPay,2024-08-14,2024-10-31,842,50000,Blocked
CARD011687,CUST005970,ACC84651158,4725761104172401,Credit,Visa,2025-12-23,2028-12-22,251,100000,Active
CARD011688,CUST019591,ACC99240189,2253766375955396,Debit,MasterCard,2022-05-02,2027-09-06,416,25000,Expired
CARD011689,CUST011147,ACC38119278,3517460597407424,Credit,RuPay,2025-06-07,2029-06-27,299,200000,Blocked
CARD011690,CUST003543,ACC92946498,4933506970059283,Debit,RuPay,2026-05-14,2031-02-06,629,25000,Blocked
CARD011691,CUST001642,ACC14026904,4941024092021587,Debit,MasterCard,2022-04-04,2026-09-16,318,50000,Expired
CARD011692,CUST009950,ACC36474464,5403433758119916,Credit,RuPay,2025-02-16,2026-10-29,617,100000,Active
CARD011693,CUST013890,ACC96891311,3538933272635639,Debit,Visa,2023-11-02,2029-10-29,837,25000,Expired
CARD011694,CUST017050,ACC15412390,4913781732065647,Credit,RuPay,2025-07-08,2031-05-28,565,25000,Expired
CARD011695,CUST004631,ACC76772307,6578678877287294,Credit,RuPay,2025-06-28,2030-06-12,156,100000,Blocked
CARD011696,CUST008764,ACC11752308,3559074623187337,Credit,MasterCard,2024-03-03,2029-10-02,530,50000,Active
CARD011697,CUST019583,ACC52434832,30178698680806,Debit,RuPay,2025-05-01,2027-10-21,425,50000,Expired
CARD011698,CUST016020,ACC28416591,060439824776,Debit,RuPay,2025-08-05,2029-04-17,148,200000,Active
CARD011699,CUST018695,ACC76292308,4297963247533547121,Credit,Visa,2022-12-12,2025-01-09,456,200000,Active
CARD011700,CUST011687,ACC71317086,5194584796776894,Credit,Visa,2024-07-21,2029-12-07,731,50000,Blocked
CARD011701,CUST007697,ACC50074357,3580608524322775,Credit,RuPay,2023-11-11,2024-09-16,697,25000,Active
CARD011702,CUST010630,ACC35190620,676288374561,Credit,RuPay,2022-02-18,2029-08-26,671,50000,Blocked
CARD011703,CUST013728,ACC54276563,560939443902,Credit,Visa,2025-08-06,2031-03-26,670,50000,Blocked
CARD011704,CUST018743,ACC20468591,348235762281239,Debit,MasterCard,2025-03-30,2028-02-14,967,50000,Expired
CARD011705,CUST005190,ACC40233940,6011097737242610,Debit,Visa,2023-03-16,2026-08-13,255,200000,Active
CARD011706,CUST014658,ACC36617143,3553854029641961,Debit,RuPay,2023-08-07,2027-10-20,738,50000,Expired
CARD011707,CUST014051,ACC56872544,374744493781307,Debit,MasterCard,2022-03-10,2030-01-27,632,25000,Active
CARD011708,CUST003395,ACC99677550,3596979870104410,Debit,RuPay,2021-08-30,2021-10-10,208,50000,Expired
CARD011709,CUST016252,ACC76271912,4041024474163311540,Debit,Visa,2022-01-31,2030-04-13,160,200000,Expired
CARD011710,CUST010109,ACC22834027,4399995433861,Credit,RuPay,2025-12-06,2028-02-25,488,100000,Expired
CARD011711,CUST017180,ACC13526283,180025589161909,Debit,Visa,2022-01-18,2031-04-13,182,50000,Active
CARD011712,CUST001368,ACC57979462,4565250260501788,Debit,MasterCard,2025-04-03,2028-05-26,875,100000,Blocked
CARD011713,CUST007806,ACC69845478,347580032566757,Credit,MasterCard,2022-10-16,2024-06-30,457,100000,Blocked
CARD011714,CUST019700,ACC16524049,3570751696464587,Debit,RuPay,2023-09-10,2029-12-28,201,25000,Active
CARD011715,CUST004233,ACC64538313,2269554931338212,Debit,Visa,2025-01-16,2029-10-14,606,100000,Active
CARD011716,CUST016633,ACC41976069,4399371509660525364,Debit,RuPay,2021-10-29,2030-08-26,715,25000,Active
CARD011717,CUST005640,ACC26046134,4692069250777,Debit,Visa,2023-04-05,2027-02-25,125,25000,Expired
CARD011718,CUST014070,ACC31085381,4991979697253,Credit,Visa,2023-04-07,2028-05-17,448,200000,Active
CARD011719,CUST008252,ACC81532476,676157836757,Debit,Visa,2021-08-31,2022-10-25,414,200000,Blocked
CARD011720,CUST004093,ACC24678092,4334910163913,Debit,Visa,2025-07-21,2027-08-18,120,25000,Active
CARD011721,CUST003728,ACC72372375,30067143147596,Credit,MasterCard,2022-06-01,2027-02-20,362,200000,Expired
CARD011722,CUST020000,ACC55164243,565922418605,Debit,Visa,2025-12-05,2028-05-02,826,25000,Expired
CARD011723,CUST006402,ACC63772636,377095230312691,Debit,Visa,2022-12-29,2023-09-20,330,50000,Expired
CARD011724,CUST012846,ACC29306332,180062449013863,Credit,RuPay,2024-12-08,2030-11-16,744,50000,Expired
CARD011725,CUST002765,ACC66414859,3596501321688922,Credit,RuPay,2024-09-25,2027-07-03,683,100000,Expired
CARD011726,CUST007492,ACC41353729,560149628169,Debit,MasterCard,2023-12-11,2025-11-01,541,50000,Active
CARD011727,CUST007797,ACC12395849,060442755025,Credit,RuPay,2022-12-31,2030-09-01,697,25000,Blocked
CARD011728,CUST008442,ACC45924708,4739029622783406983,Debit,Visa,2023-10-10,2028-11-21,749,200000,Active
CARD011729,CUST003374,ACC27019691,3525995248265432,Credit,MasterCard,2024-06-06,2030-08-25,508,25000,Active
CARD011730,CUST008850,ACC90969063,4507938667151,Debit,MasterCard,2022-08-20,2025-11-13,904,50000,Expired
CARD011731,CUST010529,ACC70706244,4975673287198,Debit,Visa,2021-09-16,2026-12-12,695,200000,Expired
CARD011732,CUST015727,ACC44470622,180086604937251,Credit,MasterCard,2025-02-24,2026-10-13,591,50000,Expired
CARD011733,CUST008248,ACC75552426,6011689006864049,Debit,Visa,2021-09-01,2027-04-13,618,25000,Active
CARD011734,CUST012948,ACC98842133,30298398930986,Debit,MasterCard,2026-02-23,2029-04-22,174,100000,Active
CARD011735,CUST016279,ACC88737030,3592609256346905,Debit,Visa,2023-12-15,2026-08-23,891,100000,Blocked
CARD011736,CUST004931,ACC59237994,3551518959039320,Debit,RuPay,2025-10-31,2028-06-13,970,100000,Blocked
CARD011737,CUST014813,ACC62153521,4633036012478,Credit,Visa,2021-12-03,2030-11-14,947,100000,Expired
CARD011738,CUST009095,ACC94953368,503860642357,Debit,MasterCard,2022-07-08,2028-02-10,714,100000,Blocked
CARD011739,CUST015027,ACC92186182,2233051735029371,Debit,Visa,2023-07-07,2030-01-08,304,50000,Expired
CARD011740,CUST002481,ACC52030273,3572702988242056,Debit,MasterCard,2023-10-19,2026-05-17,542,25000,Blocked
CARD011741,CUST006001,ACC23958997,4588676684493371,Debit,RuPay,2024-11-30,2026-02-20,319,50000,Expired
CARD011742,CUST008737,ACC12899904,213127377951367,Debit,MasterCard,2021-10-31,2025-12-28,563,50000,Active
CARD011743,CUST001398,ACC24864706,180066596599145,Credit,RuPay,2025-04-25,2025-10-26,246,100000,Expired
CARD011744,CUST005132,ACC39820445,6524404702609999,Credit,Visa,2024-03-05,2024-04-29,483,200000,Expired
CARD011745,CUST016193,ACC18643989,3571387884885785,Credit,MasterCard,2022-02-08,2025-05-12,357,50000,Blocked
CARD011746,CUST004022,ACC59934504,180004615723693,Debit,RuPay,2024-06-25,2031-04-03,926,25000,Active
CARD011747,CUST009498,ACC83892649,5226675635147479,Credit,MasterCard,2025-10-27,2030-01-07,814,50000,Active
CARD011748,CUST004441,ACC31636353,3522318455099597,Debit,RuPay,2022-09-13,2024-11-19,103,100000,Active
CARD011749,CUST010329,ACC54039280,213180403620894,Debit,RuPay,2022-08-03,2030-06-11,810,25000,Blocked
CARD011750,CUST015705,ACC91823934,30199660707294,Debit,Visa,2026-01-31,2029-07-11,516,100000,Expired
CARD011751,CUST005491,ACC97696142,5199181975479328,Debit,RuPay,2022-03-14,2022-06-10,741,200000,Expired
CARD011752,CUST015378,ACC46234170,4937118043149095,Credit,RuPay,2025-03-06,2029-05-20,919,100000,Expired
CARD011753,CUST003472,ACC66301096,3555265738597030,Debit,Visa,2022-09-28,2027-03-14,639,50000,Expired
CARD011754,CUST019186,ACC22179549,30397211248053,Debit,Visa,2022-06-09,2029-09-14,858,200000,Expired
CARD011755,CUST014172,ACC18702837,4306035624607,Credit,MasterCard,2023-09-07,2027-11-13,625,100000,Blocked
CARD011756,CUST004405,ACC70422426,180048200554930,Credit,MasterCard,2021-11-13,2022-01-15,704,100000,Blocked
CARD011757,CUST016183,ACC57679558,30426942996134,Credit,MasterCard,2026-05-29,2028-11-29,771,100000,Expired
CARD011758,CUST003215,ACC36759197,676200881156,Credit,MasterCard,2022-07-23,2029-07-07,948,200000,Active
CARD011759,CUST002462,ACC70640969,6569155668098579,Debit,MasterCard,2021-11-01,2024-01-21,123,25000,Active
CARD011760,CUST006750,ACC82230020,374362142891235,Debit,RuPay,2024-08-04,2027-03-12,603,200000,Blocked
CARD011761,CUST012615,ACC12772223,6011554995454352,Credit,MasterCard,2025-11-22,2025-12-14,399,100000,Blocked
CARD011762,CUST013680,ACC74212720,3564921715570106,Credit,RuPay,2025-01-03,2030-06-06,721,25000,Blocked
CARD011763,CUST006389,ACC26796987,630419626530,Credit,Visa,2023-07-25,2027-07-16,784,50000,Blocked
CARD011764,CUST019239,ACC90346606,30539871871191,Debit,RuPay,2026-05-08,2031-04-01,287,25000,Expired
CARD011765,CUST002675,ACC46321022,4206770080590838560,Debit,Visa,2022-03-30,2027-02-03,880,200000,Expired
CARD011766,CUST005592,ACC87021431,4797958561091,Debit,MasterCard,2023-12-11,2027-04-07,864,100000,Expired
CARD011767,CUST000756,ACC12320071,3566152143103504,Debit,MasterCard,2024-03-26,2030-04-27,674,200000,Active
CARD011768,CUST004271,ACC20030723,4579317929049,Credit,Visa,2023-10-04,2024-05-31,317,100000,Expired
CARD011769,CUST007671,ACC86356381,060434211243,Credit,Visa,2023-08-07,2024-09-08,462,25000,Blocked
CARD011770,CUST014382,ACC27836034,3558727167341146,Credit,MasterCard,2022-09-24,2028-12-09,680,100000,Expired
